project_accession	project_alias	sample_alias	run_alias	library_name	library_source	library_selection	library_strategy	library_construction_protocol	instrument_model	file_type	library_layout	insert_size	forward_file_name	reverse_file_name
EGAS00001005552	G-SAM	EAY2	EAY2-2392_NGS19-J422_AHLGTCDSXX_S66_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EAY2-2392_NGS19-J422_AHLGTCDSXX_S66_L003_R1_001.fastq.gz	EAY2-2392_NGS19-J422_AHLGTCDSXX_S66_L003_R2_001.fastq.gz
EGAS00001005553	G-SAM	EAZ1	EAZ1-2265_NGS19-J336_AHKK5WDSXX_S124_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EAZ1-2265_NGS19-J336_AHKK5WDSXX_S124_L004_R1_001.fastq.gz	EAZ1-2265_NGS19-J336_AHKK5WDSXX_S124_L004_R2_001.fastq.gz
EGAS00001005553	G-SAM	EAZ2	EAZ2-2266_NGS19-J476_AHM2NJDSXX_S24_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EAZ2-2266_NGS19-J476_AHM2NJDSXX_S24_L002_R1_001.fastq.gz	EAZ2-2266_NGS19-J476_AHM2NJDSXX_S24_L002_R2_001.fastq.gz
EGAS00001005554	G-SAM	EBB1	EBB1-2269_NGS19-J528_AHM2NJDSXX_S255_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBB1-2269_NGS19-J528_AHM2NJDSXX_S255_L004_R1_001.fastq.gz	EBB1-2269_NGS19-J528_AHM2NJDSXX_S255_L004_R2_001.fastq.gz
EGAS00001005554	G-SAM	EBB2	EBB2-2270_NGS19-J508_AHM2NJDSXX_S235_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBB2-2270_NGS19-J508_AHM2NJDSXX_S235_L003_R1_001.fastq.gz	EBB2-2270_NGS19-J508_AHM2NJDSXX_S235_L003_R2_001.fastq.gz
EGAS00001005555	G-SAM	EBC1	EBC1-2271_NGS19-J534_AHM2NJDSXX_S261_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBC1-2271_NGS19-J534_AHM2NJDSXX_S261_L004_R1_001.fastq.gz	EBC1-2271_NGS19-J534_AHM2NJDSXX_S261_L004_R2_001.fastq.gz
EGAS00001005555	G-SAM	EBC2	EBC2-2272_NGS19-J518_AHM2NJDSXX_S245_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBC2-2272_NGS19-J518_AHM2NJDSXX_S245_L003_R1_001.fastq.gz	EBC2-2272_NGS19-J518_AHM2NJDSXX_S245_L003_R2_001.fastq.gz
EGAS00001005556	G-SAM	EBD1	EBD1-2273_NGS19-J480_AHM2NJDSXX_S28_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBD1-2273_NGS19-J480_AHM2NJDSXX_S28_L002_R1_001.fastq.gz	EBD1-2273_NGS19-J480_AHM2NJDSXX_S28_L002_R2_001.fastq.gz
EGAS00001005556	G-SAM	EBD2	EBD2-2274_NGS19-J579_BHM33WDSXX_S31_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBD2-2274_NGS19-J579_BHM33WDSXX_S31_L002_R1_001.fastq.gz	EBD2-2274_NGS19-J579_BHM33WDSXX_S31_L002_R2_001.fastq.gz
EGAS00001005557	G-SAM	EBF1	EBF1-2277_NGS19-J494_AHM2NJDSXX_S221_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBF1-2277_NGS19-J494_AHM2NJDSXX_S221_L003_R1_001.fastq.gz	EBF1-2277_NGS19-J494_AHM2NJDSXX_S221_L003_R2_001.fastq.gz
EGAS00001005557	G-SAM	EBF2	EBF2-2278_NGS19-J351_AHKK5WDSXX_S139_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBF2-2278_NGS19-J351_AHKK5WDSXX_S139_L004_R1_001.fastq.gz	EBF2-2278_NGS19-J351_AHKK5WDSXX_S139_L004_R2_001.fastq.gz
EGAS00001005558	G-SAM	EBG1	EBG1-2279_NGS19-J459_AHM2NJDSXX_S7_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBG1-2279_NGS19-J459_AHM2NJDSXX_S7_L002_R1_001.fastq.gz	EBG1-2279_NGS19-J459_AHM2NJDSXX_S7_L002_R2_001.fastq.gz
EGAS00001005558	G-SAM	EBG2	EBG2-2280_NGS19-J527_AHM2NJDSXX_S254_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBG2-2280_NGS19-J527_AHM2NJDSXX_S254_L004_R1_001.fastq.gz	EBG2-2280_NGS19-J527_AHM2NJDSXX_S254_L004_R2_001.fastq.gz
EGAS00001005559	G-SAM	EBH1	EBH1-2281_NGS19-J362_AHKK5WDSXX_S150_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBH1-2281_NGS19-J362_AHKK5WDSXX_S150_L004_R1_001.fastq.gz	EBH1-2281_NGS19-J362_AHKK5WDSXX_S150_L004_R2_001.fastq.gz
EGAS00001005559	G-SAM	EBH2	EBH2-2282_NGS19-J520_AHM2NJDSXX_S247_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBH2-2282_NGS19-J520_AHM2NJDSXX_S247_L003_R1_001.fastq.gz	EBH2-2282_NGS19-J520_AHM2NJDSXX_S247_L003_R2_001.fastq.gz
EGAS00001005560	G-SAM	EBK1	EBK1-2285_NGS19-J438_AHLGTCDSXX_S82_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBK1-2285_NGS19-J438_AHLGTCDSXX_S82_L004_R1_001.fastq.gz	EBK1-2285_NGS19-J438_AHLGTCDSXX_S82_L004_R2_001.fastq.gz
EGAS00001005560	G-SAM	EBK2	EBK2-2286_NGS19-J413_AHLGTCDSXX_S57_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBK2-2286_NGS19-J413_AHLGTCDSXX_S57_L003_R1_001.fastq.gz	EBK2-2286_NGS19-J413_AHLGTCDSXX_S57_L003_R2_001.fastq.gz
EGAS00001005561	G-SAM	EBL1	EBL1-2287_NGS19-J392_AHLGTCDSXX_S36_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBL1-2287_NGS19-J392_AHLGTCDSXX_S36_L002_R1_001.fastq.gz	EBL1-2287_NGS19-J392_AHLGTCDSXX_S36_L002_R2_001.fastq.gz
EGAS00001005561	G-SAM	EBM2	EBM2-2398_NGS19-J369_AHLGTCDSXX_S13_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBM2-2398_NGS19-J369_AHLGTCDSXX_S13_L002_R1_001.fastq.gz	EBM2-2398_NGS19-J369_AHLGTCDSXX_S13_L002_R2_001.fastq.gz
EGAS00001005562	G-SAM	EBN2	EBN2-2400_NGS19-J395_AHLGTCDSXX_S39_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBN2-2400_NGS19-J395_AHLGTCDSXX_S39_L003_R1_001.fastq.gz	EBN2-2400_NGS19-J395_AHLGTCDSXX_S39_L003_R2_001.fastq.gz
EGAS00001005562	G-SAM	EBO2	EBO2-2294_NGS19-J471_AHM2NJDSXX_S19_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBO2-2294_NGS19-J471_AHM2NJDSXX_S19_L002_R1_001.fastq.gz	EBO2-2294_NGS19-J471_AHM2NJDSXX_S19_L002_R2_001.fastq.gz
EGAS00001005563	G-SAM	EBP1	EBP1-2295_NGS19-J361_AHKK5WDSXX_S149_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBP1-2295_NGS19-J361_AHKK5WDSXX_S149_L004_R1_001.fastq.gz	EBP1-2295_NGS19-J361_AHKK5WDSXX_S149_L004_R2_001.fastq.gz
EGAS00001005563	G-SAM	EBR1	EBR1-2297_NGS19-J490_AHM2NJDSXX_S38_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBR1-2297_NGS19-J490_AHM2NJDSXX_S38_L002_R1_001.fastq.gz	EBR1-2297_NGS19-J490_AHM2NJDSXX_S38_L002_R2_001.fastq.gz
EGAS00001005564	G-SAM	EBR2	EBR2-2298_NGS19-J410_AHLGTCDSXX_S54_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBR2-2298_NGS19-J410_AHLGTCDSXX_S54_L003_R1_001.fastq.gz	EBR2-2298_NGS19-J410_AHLGTCDSXX_S54_L003_R2_001.fastq.gz
EGAS00001005564	G-SAM	EBU1	EBU1-2627_NGS19-J329_AHKK5WDSXX_S117_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBU1-2627_NGS19-J329_AHKK5WDSXX_S117_L003_R1_001.fastq.gz	EBU1-2627_NGS19-J329_AHKK5WDSXX_S117_L003_R2_001.fastq.gz
EGAS00001005565	G-SAM	EBU1	EBU1-2627_NGS19-J329_BHJTTYDSXX_S63_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBU1-2627_NGS19-J329_BHJTTYDSXX_S63_L001_R1_001.fastq.gz	EBU1-2627_NGS19-J329_BHJTTYDSXX_S63_L001_R2_001.fastq.gz
EGAS00001005565	G-SAM	EBU2	EBU2-2628_NGS19-J543_AHM2NJDSXX_S270_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBU2-2628_NGS19-J543_AHM2NJDSXX_S270_L004_R1_001.fastq.gz	EBU2-2628_NGS19-J543_AHM2NJDSXX_S270_L004_R2_001.fastq.gz
EGAS00001005566	G-SAM	EBV1	EBV1-2629_NGS19-J538_AHM2NJDSXX_S265_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBV1-2629_NGS19-J538_AHM2NJDSXX_S265_L004_R1_001.fastq.gz	EBV1-2629_NGS19-J538_AHM2NJDSXX_S265_L004_R2_001.fastq.gz
EGAS00001005566	G-SAM	EBV2	EBV2-2630_NGS19-J523_AHM2NJDSXX_S250_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBV2-2630_NGS19-J523_AHM2NJDSXX_S250_L004_R1_001.fastq.gz	EBV2-2630_NGS19-J523_AHM2NJDSXX_S250_L004_R2_001.fastq.gz
EGAS00001005567	G-SAM	EBW2	EBW2-2404_NGS19-J445_AHLGTCDSXX_S89_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBW2-2404_NGS19-J445_AHLGTCDSXX_S89_L004_R1_001.fastq.gz	EBW2-2404_NGS19-J445_AHLGTCDSXX_S89_L004_R2_001.fastq.gz
EGAS00001005567	G-SAM	EBX1	EBX1-2631_NGS19-J419_AHLGTCDSXX_S63_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBX1-2631_NGS19-J419_AHLGTCDSXX_S63_L003_R1_001.fastq.gz	EBX1-2631_NGS19-J419_AHLGTCDSXX_S63_L003_R2_001.fastq.gz
EGAS00001005568	G-SAM	EBX2	EBX2-2632_NGS19-J330_AHKK5WDSXX_S118_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBX2-2632_NGS19-J330_AHKK5WDSXX_S118_L003_R1_001.fastq.gz	EBX2-2632_NGS19-J330_AHKK5WDSXX_S118_L003_R2_001.fastq.gz
EGAS00001005568	G-SAM	EBX2	EBX2-2632_NGS19-J330_BHJTTYDSXX_S64_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBX2-2632_NGS19-J330_BHJTTYDSXX_S64_L001_R1_001.fastq.gz	EBX2-2632_NGS19-J330_BHJTTYDSXX_S64_L001_R2_001.fastq.gz
EGAS00001005569	G-SAM	EBY1	EBY1-2205_NGS19-J627_BHM33WDSXX_S79_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBY1-2205_NGS19-J627_BHM33WDSXX_S79_L004_R1_001.fastq.gz	EBY1-2205_NGS19-J627_BHM33WDSXX_S79_L004_R2_001.fastq.gz
EGAS00001005569	G-SAM	EBY2	EBY2-2206_NGS19-J617_BHM33WDSXX_S69_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	EBY2-2206_NGS19-J617_BHM33WDSXX_S69_L003_R1_001.fastq.gz	EBY2-2206_NGS19-J617_BHM33WDSXX_S69_L003_R2_001.fastq.gz
EGAS00001005570	G-SAM	ECA1	ECA1-2309_NGS19-J368_AHLGTCDSXX_S12_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECA1-2309_NGS19-J368_AHLGTCDSXX_S12_L002_R1_001.fastq.gz	ECA1-2309_NGS19-J368_AHLGTCDSXX_S12_L002_R2_001.fastq.gz
EGAS00001005570	G-SAM	ECA2	ECA2-2310_NGS19-J511_AHM2NJDSXX_S238_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECA2-2310_NGS19-J511_AHM2NJDSXX_S238_L003_R1_001.fastq.gz	ECA2-2310_NGS19-J511_AHM2NJDSXX_S238_L003_R2_001.fastq.gz
EGAS00001005571	G-SAM	ECB1	ECB1-2311_NGS19-J417_AHLGTCDSXX_S61_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECB1-2311_NGS19-J417_AHLGTCDSXX_S61_L003_R1_001.fastq.gz	ECB1-2311_NGS19-J417_AHLGTCDSXX_S61_L003_R2_001.fastq.gz
EGAS00001005571	G-SAM	ECB2	ECB2-2312_NGS19-J575_BHM33WDSXX_S27_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECB2-2312_NGS19-J575_BHM33WDSXX_S27_L002_R1_001.fastq.gz	ECB2-2312_NGS19-J575_BHM33WDSXX_S27_L002_R2_001.fastq.gz
EGAS00001005572	G-SAM	ECD1	ECD1-2313_NGS19-J522_AHM2NJDSXX_S249_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECD1-2313_NGS19-J522_AHM2NJDSXX_S249_L003_R1_001.fastq.gz	ECD1-2313_NGS19-J522_AHM2NJDSXX_S249_L003_R2_001.fastq.gz
EGAS00001005572	G-SAM	ECD2	ECD2-2314_NGS19-J545_AHM2NJDSXX_S272_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECD2-2314_NGS19-J545_AHM2NJDSXX_S272_L004_R1_001.fastq.gz	ECD2-2314_NGS19-J545_AHM2NJDSXX_S272_L004_R2_001.fastq.gz
EGAS00001005573	G-SAM	ECE1	ECE1-2406_NGS19-J452_AHLGTCDSXX_S96_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECE1-2406_NGS19-J452_AHLGTCDSXX_S96_L004_R1_001.fastq.gz	ECE1-2406_NGS19-J452_AHLGTCDSXX_S96_L004_R2_001.fastq.gz
EGAS00001005573	G-SAM	ECE2	ECE2-2407_NGS19-J451_AHLGTCDSXX_S95_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECE2-2407_NGS19-J451_AHLGTCDSXX_S95_L004_R1_001.fastq.gz	ECE2-2407_NGS19-J451_AHLGTCDSXX_S95_L004_R2_001.fastq.gz
EGAS00001005574	G-SAM	ECF2	ECF2-2409_NGS19-J447_AHLGTCDSXX_S91_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECF2-2409_NGS19-J447_AHLGTCDSXX_S91_L004_R1_001.fastq.gz	ECF2-2409_NGS19-J447_AHLGTCDSXX_S91_L004_R2_001.fastq.gz
EGAS00001005574	G-SAM	ECG1	ECG1-2410_NGS19-J457_AHLGTCDSXX_S101_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECG1-2410_NGS19-J457_AHLGTCDSXX_S101_L004_R1_001.fastq.gz	ECG1-2410_NGS19-J457_AHLGTCDSXX_S101_L004_R2_001.fastq.gz
EGAS00001005575	G-SAM	ECG2	ECG2-2411_NGS19-J456_AHLGTCDSXX_S100_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECG2-2411_NGS19-J456_AHLGTCDSXX_S100_L004_R1_001.fastq.gz	ECG2-2411_NGS19-J456_AHLGTCDSXX_S100_L004_R2_001.fastq.gz
EGAS00001005575	G-SAM	ECH1	ECH1-2412_NGS19-J455_AHLGTCDSXX_S99_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECH1-2412_NGS19-J455_AHLGTCDSXX_S99_L004_R1_001.fastq.gz	ECH1-2412_NGS19-J455_AHLGTCDSXX_S99_L004_R2_001.fastq.gz
EGAS00001005576	G-SAM	ECH2	ECH2-2413_NGS19-J590_BHM33WDSXX_S42_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECH2-2413_NGS19-J590_BHM33WDSXX_S42_L003_R1_001.fastq.gz	ECH2-2413_NGS19-J590_BHM33WDSXX_S42_L003_R2_001.fastq.gz
EGAS00001005576	G-SAM	ECI1	ECI1-2414_NGS19-J454_AHLGTCDSXX_S98_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECI1-2414_NGS19-J454_AHLGTCDSXX_S98_L004_R1_001.fastq.gz	ECI1-2414_NGS19-J454_AHLGTCDSXX_S98_L004_R2_001.fastq.gz
EGAS00001005577	G-SAM	ECI2	ECI2-2415_NGS19-J453_AHLGTCDSXX_S97_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECI2-2415_NGS19-J453_AHLGTCDSXX_S97_L004_R1_001.fastq.gz	ECI2-2415_NGS19-J453_AHLGTCDSXX_S97_L004_R2_001.fastq.gz
EGAS00001005577	G-SAM	ECK1	ECK1-2633_NGS19-J483_AHM2NJDSXX_S31_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECK1-2633_NGS19-J483_AHM2NJDSXX_S31_L002_R1_001.fastq.gz	ECK1-2633_NGS19-J483_AHM2NJDSXX_S31_L002_R2_001.fastq.gz
EGAS00001005578	G-SAM	ECK2	ECK2-2634_NGS19-J397_AHLGTCDSXX_S41_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECK2-2634_NGS19-J397_AHLGTCDSXX_S41_L003_R1_001.fastq.gz	ECK2-2634_NGS19-J397_AHLGTCDSXX_S41_L003_R2_001.fastq.gz
EGAS00001005578	G-SAM	ECN1	ECN1-2635_NGS19-J350_AHKK5WDSXX_S138_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECN1-2635_NGS19-J350_AHKK5WDSXX_S138_L004_R1_001.fastq.gz	ECN1-2635_NGS19-J350_AHKK5WDSXX_S138_L004_R2_001.fastq.gz
EGAS00001005579	G-SAM	ECN2	ECN2-2636_NGS19-J365_AHLGTCDSXX_S9_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	ECN2-2636_NGS19-J365_AHLGTCDSXX_S9_L002_R1_001.fastq.gz	ECN2-2636_NGS19-J365_AHLGTCDSXX_S9_L002_R2_001.fastq.gz
EGAS00001005579	G-SAM	FAB1	FAB1-2134_NGS19-J580_BHM33WDSXX_S32_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAB1-2134_NGS19-J580_BHM33WDSXX_S32_L002_R1_001.fastq.gz	FAB1-2134_NGS19-J580_BHM33WDSXX_S32_L002_R2_001.fastq.gz
EGAS00001005580	G-SAM	FAB2	FAB2-2135_NGS19-J426_AHLGTCDSXX_S70_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAB2-2135_NGS19-J426_AHLGTCDSXX_S70_L003_R1_001.fastq.gz	FAB2-2135_NGS19-J426_AHLGTCDSXX_S70_L003_R2_001.fastq.gz
EGAS00001005580	G-SAM	FAB2	FAB2-replicate-2135_NGS19-J635_BHM33WDSXX_S87_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAB2-replicate-2135_NGS19-J635_BHM33WDSXX_S87_L004_R1_001.fastq.gz	FAB2-replicate-2135_NGS19-J635_BHM33WDSXX_S87_L004_R2_001.fastq.gz
EGAS00001005581	G-SAM	FAD1	FAD1-2138_NGS19-J472_AHM2NJDSXX_S20_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	FAD1-2138_NGS19-J472_AHM2NJDSXX_S20_L002_R1_001.fastq.gz	FAD1-2138_NGS19-J472_AHM2NJDSXX_S20_L002_R2_001.fastq.gz
